bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5	frac	read_count_frac	analyse
10V1	SRR5580238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580238/SRR5580238_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580238/SRR5580238_2.fastq.gz	3170451	954095310	262.7649726867676	275.62621688842773	92d4fa1d7d7a326dec8a152a92c72541	6142548692039dff27558511abb0f6e6	1	3170451	TRUE
10V1	SRR5580239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580239/SRR5580239_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580239/SRR5580239_2.fastq.gz	3118734	938230558	257.6764945983887	269.88661670684814	d385626d02d5b837a6470e2158af5bfb	78a53a4d22567cb912754b5da3e9a083	1	3118734	TRUE
29V3	SRR5580240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580240/SRR5580240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580240/SRR5580240_2.fastq.gz	3125432	940221757	258.5909585952759	271.5756664276123	0307cd0164c21da2c413c94541b1a4bd	bd6f5cc94062a1b113fc1ed001246eca	1	3125432	TRUE
29V3	SRR5580241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580241/SRR5580241_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580241/SRR5580241_2.fastq.gz	3110882	935847510	256.3150682449341	269.80000019073486	09f19ab48e16677dd11f62314c702279	f82206f66be8db350b17b5c5d95cab7e	1	3110882	TRUE
29V3	SRR5580242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580242/SRR5580242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580242/SRR5580242_2.fastq.gz	3154518	949250685	260.72571754455566	274.7534465789795	e0a40c48b3d609906e370211c5c591ea	f354a9bdab24db1553a22570b75d45ff	1	3154518	TRUE
29V3	SRR5580243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580243/SRR5580243_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580243/SRR5580243_2.fastq.gz	3049049	917522520	249.79121780395508	264.21056747436523	53eaf0e0eb26452ad2830d5012d2f174	5a999f51180dfbd87ef718a1f412c252	1	3049049	TRUE
29V1	SRR5580244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580244/SRR5580244_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580244/SRR5580244_2.fastq.gz	3133935	942638571	257.2626190185547	270.34160137176514	51149e3bcf0c9fb7890500c4a86aea79	49d80b804845528ee5b41f3656590c65	1	3133935	TRUE
29V1	SRR5580245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580245/SRR5580245_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580245/SRR5580245_2.fastq.gz	3176681	955803156	261.553071975708	275.03007888793945	8c9eb016575dae4eaefe076577c41be1	a370cf9a32d4615624cf6537e1ad3cc2	1	3176681	TRUE
29V1	SRR5580246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580246/SRR5580246_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580246/SRR5580246_2.fastq.gz	3068231	923151577	250.44846153259277	264.4254550933838	eddab61336934ed017b01da5fb4cf26d	d5ae401faeb5d54ff6301d6f24dbf8ec	1	3068231	TRUE
29V3	SRR5580247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580247/SRR5580247_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580247/SRR5580247_2.fastq.gz	10073444	3042180088	938.6590843200684	963.5039310455322	d3bb86feeaed81814fa8afe5755f1419	bfc560a469503817ea742e0a827cc78d	0.3	3022034	TRUE
29V5	SRR5580248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580248/SRR5580248_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580248/SRR5580248_2.fastq.gz	7112239	2147896178	725.7833786010742	733.0098104476929	5065ddc1e09433e22c5b1cb35642abb7	492bf6d7650176ab06e961b06928b703	0.43	3058263	TRUE
29V5	SRR5580249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580249/SRR5580249_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580249/SRR5580249_2.fastq.gz	2625197	789599494	220.72076606750488	233.53327465057373	c2206689b52e6d1a77bdad23dce8f1d9	45bba9fe577468c49d3258a045af73db	1	2625197	TRUE
27V3	SRR5580250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580250/SRR5580250_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580250/SRR5580250_2.fastq.gz	10095478	3048834356	940.633692741394	966.7872610092163	1dd4e7f41fad8ac56c527d11be49cdb6	896f1995ec9b339d9dccb51a842cf404	0.3	3028644	TRUE
27V3	SRR5580251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580251/SRR5580251_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580251/SRR5580251_2.fastq.gz	3116939	937519359	256.9170341491699	270.03061866760254	2f03851fe1fa1bf3046ff26ec2dbd8f2	e10ab8b5e945823df3254c18264faa39	1	3116939	TRUE
31V1	SRR5580252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580252/SRR5580252_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580252/SRR5580252_2.fastq.gz	3001720	902995621	236.64179039001465	250.1990032196045	a8642cf89f41a39150e491d4cb6e06fa	cb0a930cc2305781945166166287131b	1	3001720	FALSE
31V1	SRR5580253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580253/SRR5580253_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580253/SRR5580253_2.fastq.gz	2758681	829613412	274.1209650039673	276.72130012512207	60cf00cd22b27ca50b8da0e9893a2afb	8a47af8b194941f7ce87c70fde1036a7	1	2758681	TRUE
31V1	SRR5580254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580254/SRR5580254_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580254/SRR5580254_2.fastq.gz	3019858	908695544	236.5691680908203	249.39244747161865	f11d05e67728211058bd9885c00eb761	903de1ef2cf12f0d3f756bd4e3fa469b	1	3019858	FALSE
31V1	SRR5580255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580255/SRR5580255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580255/SRR5580255_2.fastq.gz	2779200	836019900	276.2601013183594	278.8105525970459	5501c805d6fe408d08545ee064dd00ed	48807ed1a69494fd1c18317ebd412b62	1	2779200	FALSE
31V1	SRR5580256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580256/SRR5580256_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580256/SRR5580256_2.fastq.gz	3011437	906192783	236.1110315322876	248.80451107025146	6dfdf571c23c566813bcbe08f8711da5	d2ea1720d6f0e52fb32b2e77a045337d	1	3011437	TRUE
31V1	SRR5580257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580257/SRR5580257_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580257/SRR5580257_2.fastq.gz	2760140	830296636	274.9440803527832	277.40713024139404	503064a7e1d1fedd3f50b3f7e9a68231	e292d07af7028552767952f9ee02d88e	1	2760140	TRUE
26V6	SRR5580258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580258/SRR5580258_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580258/SRR5580258_2.fastq.gz	20353559	6146774818	1673.1167478561401	1741.0739679336548	89ed5ae55d660f6bd121e8c732b10053	3c2f8630933c969e195c9264c61f8ad5	0.15	3053034	TRUE
26V6	SRR5580259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580259/SRR5580259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580259/SRR5580259_2.fastq.gz	19465878	5878695156	1498.3691473007202	1637.4397439956665	8cdcd8fa789611b80e52f721f6c6548a	6a8b9538453d17af470e65a90f7c0c95	0.16	3114541	TRUE
26V6	SRR5580260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580260/SRR5580260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580260/SRR5580260_2.fastq.gz	31585819	9538917338	2853.005440711975	3157.5328006744385	f9cdbfab9b77745ac40400211fa9f8a7	fd103ff2be73c76633fd77d4cadee618	0.1	3158582	TRUE
27V1	SRR5580261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580261/SRR5580261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580261/SRR5580261_2.fastq.gz	10885293	3287358486	1008.5046005249023	1036.649465560913	92d572fdec7af1124f9d4960467180f1	5359b995c6311d77ec70b2bc1908ce65	0.28	3047883	TRUE
27V1	SRR5580262	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580262/SRR5580262_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580262/SRR5580262_2.fastq.gz	3366043	1012586341	276.8806610107422	291.6051321029663	968711fded90cbe2435cbc61ed8c7bcb	72922f597385df934f6295a573c76cdb	1	3366043	TRUE
27V1	SRR5580263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580263/SRR5580263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580263/SRR5580263_2.fastq.gz	3356244	1009629051	274.8747224807739	290.41815185546875	890d9e7182887c4628e570c7c2b5e498	f4520cf950490b507bacf93fe7ba232c	1	3356244	TRUE
27V1	SRR5580264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580264/SRR5580264_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580264/SRR5580264_2.fastq.gz	3403112	1024053396	279.6303119659424	295.3834056854248	c1b05b9865326ab750359c81af8411b7	a1d87d19604dd93fcbb22ca244973e78	1	3403112	TRUE
27V1	SRR5580265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580265/SRR5580265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580265/SRR5580265_2.fastq.gz	3284905	988471199	267.58043003082275	284.05961418151855	749a9e108165140f1777b3c598342e45	5e3ac3ffae49e5fb0c3d62265910fc40	1	3284905	TRUE
21V1	SRR5580266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580266/SRR5580266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580266/SRR5580266_2.fastq.gz	2876830	865635302	227.75385284423828	243.38966941833496	3b8ebe0f2f04866d20841345b74b9970	57489897d862b8b4f6dc0eca44a4febd	1	2876830	TRUE
21V1	SRR5580267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580267/SRR5580267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580267/SRR5580267_2.fastq.gz	2370146	712880977	241.11472511291504	241.83843803405762	90733984451678b19c88e687b663ab44	bc6fd5d62306cc700e4e2eaad36a9057	1	2370146	TRUE
32V3	SRR5580268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580268/SRR5580268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580268/SRR5580268_2.fastq.gz	3165226	952460452	259.0985221862793	272.11376571655273	26ff00cf9bb1df8ffc64bfa8e429f1fb	fdd92c99c45e24912c2d003cf0b2d103	1	3165226	TRUE
32V3	SRR5580269	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580269/SRR5580269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580269/SRR5580269_2.fastq.gz	3284221	988286752	270.9821949005127	283.83411979675293	2528d59ce3c352c073ac4842a099244b	3c234111e0a3f6a0340047e7e747b0fc	1	3284221	TRUE
30V3	SRR5580270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580270/SRR5580270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580270/SRR5580270_2.fastq.gz	3174919	955179821	265.9610424041748	276.8075637817383	7c06ae7e6af87436eaaa87b256a0b06c	baf3da6de05d50c7da3f6b1a6402b773	1	3174919	TRUE
21V1	SRR5580271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580271/SRR5580271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580271/SRR5580271_2.fastq.gz	9028878	2726721156	876.266035079956	884.2354412078857	5ad5af5df27200614018a4717250b4b7	53132ba85df15cee1cc06ff294fc379a	0.34	3069819	FALSE
20V6	SRR5580272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580272/SRR5580272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580272/SRR5580272_2.fastq.gz	31748947	9588181994	2853.6086950302124	3164.6417808532715	0c600a72ffeb66f26b41dba600e9dd3d	1ab7d5142039378f170b19256fca33fe	0.1	3174895	TRUE
21V1	SRR5580273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580273/SRR5580273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580273/SRR5580273_2.fastq.gz	2857225	859426307	227.46367931365967	242.5250072479248	b498cab4b6a8b2926869fc8328d8f069	bf0d7edce0648f8a7333186e4f699fde	1	2857225	FALSE
21V1	SRR5580274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580274/SRR5580274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580274/SRR5580274_2.fastq.gz	2437598	733050004	247.00339698791504	247.12827396392822	875d68d3be5f9351227ed32bf889a873	5a51125cd0b5135b22f2aea4b8ef8692	1	2437598	TRUE
21V1	SRR5580275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580275/SRR5580275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580275/SRR5580275_2.fastq.gz	2855211	858866857	227.69690132141113	243.81226539611816	932be551d98df48c54417e13451bb0eb	676734fe56627ba9b85903b81d755085	1	2855211	TRUE
21V1	SRR5580276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580276/SRR5580276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580276/SRR5580276_2.fastq.gz	2371859	713234363	240.5029935836792	241.32156372070313	1296e47d44a7c7411f4e3d92ea692a53	65db2e4dfb62517d4e870da1fceab068	1	2371859	FALSE
21V1	SRR5580277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580277/SRR5580277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580277/SRR5580277_2.fastq.gz	2882754	867385278	228.19613552093506	243.94411754608154	850df20ad4b368705fcfb5688a021933	903f4617ae36cc4633e79036ed1f30de	1	2882754	TRUE
21V1	SRR5580278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580278/SRR5580278_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580278/SRR5580278_2.fastq.gz	2411167	725208771	244.8258695602417	245.70599937438965	a03be27cfded5174d2cd93bd63d07b95	1584ed2f31976afe7697a6268b235c7a	1	2411167	FALSE
32V1	SRR5580279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580279/SRR5580279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580279/SRR5580279_2.fastq.gz	2797318	841225625	278.36637115478516	280.4604549407959	c55f04f6a97ab5c6420ac53069fa7ef2	784003ac8252d2a936fb4091490917a8	1	2797318	TRUE
32V1	SRR5580280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580280/SRR5580280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580280/SRR5580280_2.fastq.gz	3034542	912794474	239.94544982910156	252.71377277374268	b6b19beac039ff90fe9c18f58c6cb4dc	f488ba7e35818fdb7d09625d4621d00b	1	3034542	TRUE
12V1	SRR5580281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580281/SRR5580281_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580281/SRR5580281_2.fastq.gz	2904002	873717544	229.05847454071045	244.11328506469727	935f7458fbe5af43d45dec264e4b99c3	950cd9a905fd3be4932f4b07eccd6c59	1	2904002	TRUE
12V1	SRR5580282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580282/SRR5580282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580282/SRR5580282_2.fastq.gz	2358751	709460656	237.30309104919434	239.26154327392578	696125e15df6b5180be26b2ac064e8cd	d699f5e2851afae95b820c01c666f5dd	1	2358751	FALSE
31V5	SRR5580283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580283/SRR5580283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580283/SRR5580283_2.fastq.gz	2991433	900015274	235.377534866333	249.8052520751953	7aebfae6a18bfff046e191e0e38cb4fd	c25c88ec96f609033665e9128bc37e93	1	2991433	TRUE
31V5	SRR5580284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580284/SRR5580284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580284/SRR5580284_2.fastq.gz	2693299	810065517	269.04259967803955	270.7624626159668	8e02df6fa73b3d5b5dd54c46bd7ad11b	ac5419f189c624b94cb61c461ccb8fe5	1	2693299	FALSE
31V5	SRR5580285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580285/SRR5580285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580285/SRR5580285_2.fastq.gz	2969514	893169381	235.35607433319092	250.41297054290771	e6b235a29cdc72c835218552295495f7	2345b9b03d0bc76a0bd0892653fb55c9	1	2969514	TRUE
31V5	SRR5580286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580286/SRR5580286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580286/SRR5580286_2.fastq.gz	2660402	799971926	265.4406986236572	267.1202583312988	f6c53d5f3ef3db0026228c5e4fd99128	0e3744aa7a9b7af530f3a47b6f57535d	1	2660402	FALSE
32V1	SRR5580287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580287/SRR5580287_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580287/SRR5580287_2.fastq.gz	2861678	860649618	284.5548391342163	285.6183500289917	a7423e2e20dc2ccd4cd34c6f5402e543	e4ff2ecfdf72dd81383e30370f958e94	1	2861678	FALSE
32V1	SRR5580288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580288/SRR5580288_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580288/SRR5580288_2.fastq.gz	10300213	3110664326	976.4541273117065	986.832465171814	c59cd3b896c2a40a6ac5f8420fa21be9	fd0be1161599df44bdff82b499993993	0.3	3090064	FALSE
31V5	SRR5580289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580289/SRR5580289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580289/SRR5580289_2.fastq.gz	2983372	897621138	234.77692413330078	249.13513946533203	4d0666eb0722b7a6300ccedcecc8ba4a	b8abddafeb7e5c0e15e22f04e514b9ff	1	2983372	TRUE
31V5	SRR5580290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580290/SRR5580290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580290/SRR5580290_2.fastq.gz	2659051	799812987	266.0805950164795	267.6717748641968	7c03bb0c2a516b398ef1aa4dc1dd7c04	4ebdafef18fd9b770825283cbf22b84b	1	2659051	FALSE
20V3	SRR5580291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580291/SRR5580291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580291/SRR5580291_2.fastq.gz	2349283	706517871	238.357403755188	239.9043264389038	e87a515cc2736eade03dd44e9a326c79	7aa8da958d06a97c3b84a14c49fcf987	1	2349283	TRUE
20V3	SRR5580292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580292/SRR5580292_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580292/SRR5580292_2.fastq.gz	2813468	846342628	223.59921550750732	240.50355434417725	ac573271b4bc7a15169ae651705b57f2	197c35444f1349128c76c5f1e1e2a2da	1	2813468	FALSE
20V1	SRR5580293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580293/SRR5580293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580293/SRR5580293_2.fastq.gz	2848319	857050877	223.0908327102661	239.57594871520996	73788e2f5b4fa1de9d22e610e429d62a	36dc508f92651e29b91cef16da39f8dd	1	2848319	FALSE
20V1	SRR5580294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580294/SRR5580294_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580294/SRR5580294_2.fastq.gz	2416072	726685709	245.05238819122314	247.22882270812988	167150a4f6b525d265d68c42ed5a6c50	6c19d17efc6e1e5a83cd8ce4f61386a2	1	2416072	TRUE
20V1	SRR5580295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580295/SRR5580295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580295/SRR5580295_2.fastq.gz	2854230	858847544	223.5796823501587	239.98312664031982	0b652d5edd14d44eea459a8aae0a22d7	a44b0547157d305e48136065883412a3	1	2854230	TRUE
20V3	SRR5580296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580296/SRR5580296_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580296/SRR5580296_2.fastq.gz	8677849	2620710398	843.0482635498047	860.1886196136475	e9b469fa09ecd8a3b27828dacbba64ac	f8686b12544544609da0824b13a4e298	0.35	3037248	TRUE
20V1	SRR5580297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580297/SRR5580297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580297/SRR5580297_2.fastq.gz	2831698	851771667	223.05368328094482	238.96499729156494	bc72b45919f0ce11c64c8abf2d3da860	bbbb538f02438e18125c055d4e76baa7	1	2831698	TRUE
20V1	SRR5580298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580298/SRR5580298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580298/SRR5580298_2.fastq.gz	2415629	726384800	244.26336860656738	246.58779621124268	9f09db6d41198d88dc92e49e785d29c0	7ee90d39e3e70169904873bc1ed87ecf	1	2415629	TRUE
20V1	SRR5580299	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580299/SRR5580299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580299/SRR5580299_2.fastq.gz	2832150	851946216	223.50725650787354	240.4326686859131	08e74ac14dad4a32156f676ee4334443	7f1979b896c0bdde612c1a12579fa354	1	2832150	FALSE
20V1	SRR5580300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580300/SRR5580300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580300/SRR5580300_2.fastq.gz	2430609	731042160	246.08348274230957	248.30182361602783	69739e72d503abeb4c4f9a6d8c88c685	51e0d6bc6734b86a5fe5bac4cb368868	1	2430609	FALSE
2V5	SRR5580301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580301/SRR5580301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580301/SRR5580301_2.fastq.gz	928568	279171168	72.56267738342285	76.6511583328247	9c0f96346ab76ac79346f193329fd0b0	2b99f4d6f90eb44736c19a86abe84366	1	928568	FALSE
25V1	SRR5580302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580302/SRR5580302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580302/SRR5580302_2.fastq.gz	2977035	895454766	233.34886074066162	248.92805290222168	b58c1172cf9e7dc4b929f5c21bcf9542	32d5ffee4bd5ca0c2b0e6378ddaa34e7	1	2977035	TRUE
25V1	SRR5580303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580303/SRR5580303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580303/SRR5580303_2.fastq.gz	2997897	902015160	233.72574424743652	249.90242862701416	4533a8d111d08f7d857274e4efd25b2d	0e9669299aa2f32ba54301ed991606df	1	2997897	TRUE
25V1	SRR5580304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580304/SRR5580304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580304/SRR5580304_2.fastq.gz	2680697	806282340	267.0320358276367	270.5476608276367	c7d332c61e9dbd5cb0e507832511792f	88e34d4547f8a6f9a15d40c38325d9dc	1	2680697	TRUE
25V1	SRR5580305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580305/SRR5580305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580305/SRR5580305_2.fastq.gz	2982593	897155050	234.25174140930176	251.15125942230225	8a5298f6fc72e81d104ececa156b5bd5	de2440196562cf0220aeb97e0217fc56	1	2982593	FALSE
25V1	SRR5580306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580306/SRR5580306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580306/SRR5580306_2.fastq.gz	2657984	799264833	264.343505859375	268.0530729293823	35f8a3720a23cc9a3d8824b6a78285b9	76c9dd8c15752e5a23118391f2613ebf	1	2657984	TRUE
